Column1,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
1165,10001166,110011,41,1,Under Graduate,19,904000,0,0,0,0,0
1166,10001167,110003,28,4,Graduate,5,896000,0,0,0,0,1
1167,10001168,110001,35,2,Under Graduate,12,1520000,3800000,0,0,1,0
1168,10001169,110004,60,1,Post Graduate,37,304000,0,0,0,1,0
1169,10001170,110011,38,1,Post Graduate,16,256000,1264000,0,0,1,0
1170,10001171,110004,33,3,Graduate,10,832000,0,0,0,0,0
1171,10001172,110011,62,1,Graduate,40,344000,0,0,0,1,0
1172,10001173,110004,47,3,Graduate,24,360000,0,0,1,1,0
1173,10001174,110004,22,2,Graduate,-1,280000,0,0,0,0,0
1174,10001175,110004,34,4,Graduate,10,336000,0,0,0,1,0
1175,10001176,110014,27,1,Graduate,4,464000,0,0,0,1,0
1176,10001177,110004,27,4,Under Graduate,3,824000,0,0,0,1,1
1177,10001178,110004,26,1,Graduate,3,568000,1192000,1,1,1,1
1178,10001179,110014,31,1,Graduate,7,112000,784000,0,0,1,0
1179,10001180,110003,34,3,Post Graduate,11,784000,0,0,1,0,0
1180,10001181,110003,40,1,Graduate,17,720000,0,0,0,0,0
1181,10001182,110014,23,4,Under Graduate,0,520000,0,0,1,0,0
1182,10001183,110004,26,4,Under Graduate,2,152000,0,0,0,1,0
1183,10001184,110001,48,3,Graduate,25,280000,0,0,0,1,0
1184,10001185,110001,32,4,Under Graduate,9,568000,0,0,0,1,0
1185,10001186,110004,41,3,Under Graduate,19,248000,0,0,0,0,0
1186,10001187,110004,60,4,Graduate,38,344000,0,0,0,1,0
1187,10001188,110001,59,1,Graduate,36,192000,696000,0,1,0,0
1188,10001189,110011,43,2,Post Graduate,19,464000,0,0,1,0,0
1189,10001190,110001,40,2,Under Graduate,17,920000,0,0,0,1,0
1190,10001191,110014,37,2,Under Graduate,15,1344000,1216000,0,1,0,0
1191,10001192,110003,27,1,Under Graduate,5,1024000,0,0,0,1,0
1192,10001193,110001,43,1,Under Graduate,20,1104000,0,0,0,0,0
1193,10001194,110003,56,3,Graduate,32,648000,0,0,0,1,0
1194,10001195,110001,27,4,Post Graduate,3,328000,0,0,0,1,0
1195,10001196,110003,30,2,Graduate,7,984000,0,0,0,1,1
1196,10001197,110011,35,2,Under Graduate,13,568000,752000,0,0,1,0
1197,10001198,110014,46,1,Post Graduate,23,64000,0,0,0,0,0
1198,10001199,110003,38,2,Under Graduate,14,336000,808000,0,0,1,0
1199,10001200,110011,27,2,Under Graduate,4,496000,1472000,0,0,1,0
1200,10001201,110014,34,4,Under Graduate,12,176000,728000,0,1,1,0
1201,10001202,110011,33,4,Graduate,8,304000,0,0,0,1,0
1202,10001203,110004,33,4,Graduate,11,192000,0,0,0,0,0
1203,10001204,110004,60,3,Under Graduate,37,400000,0,0,0,1,0
1204,10001205,110014,24,4,Graduate,1,1520000,1576000,0,0,1,1
1205,10001206,110011,30,2,Under Graduate,7,752000,0,0,0,1,0
1206,10001207,110004,61,4,Post Graduate,37,1320000,0,0,0,0,1
1207,10001208,110001,36,4,Graduate,12,344000,0,0,0,0,0
1208,10001209,110003,48,1,Graduate,26,384000,0,0,0,0,0
1209,10001210,110004,44,3,Graduate,21,416000,1824000,0,0,0,0
1210,10001211,110004,48,4,Under Graduate,24,672000,0,0,0,1,0
1211,10001212,110011,59,1,Under Graduate,36,1048000,0,0,0,1,0
1212,10001213,110001,32,4,Under Graduate,8,352000,0,0,0,0,0
1213,10001214,110001,25,4,Under Graduate,2,624000,696000,0,0,0,0
1214,10001215,110004,59,4,Graduate,36,120000,0,0,0,0,0
1215,10001216,110014,43,4,Post Graduate,20,304000,1152000,0,0,1,0
1216,10001217,110001,48,1,Post Graduate,25,672000,0,0,1,1,0
1217,10001218,110001,42,1,Under Graduate,20,976000,0,0,0,1,0
1218,10001219,110003,60,2,Under Graduate,36,784000,0,0,0,0,0
1219,10001220,110001,43,3,Graduate,18,640000,0,0,0,0,0
1220,10001221,110003,39,2,Under Graduate,17,1320000,0,0,0,1,0
1221,10001222,110011,28,2,Under Graduate,5,968000,0,0,0,0,0
1222,10001223,110011,59,3,Graduate,37,160000,752000,0,0,0,0
1223,10001224,110003,43,1,Under Graduate,19,88000,728000,0,0,0,0
1224,10001225,110011,57,1,Post Graduate,35,360000,0,0,0,1,0
1225,10001226,110001,28,2,Graduate,6,944000,0,0,0,0,1
1226,10001227,110014,58,2,Under Graduate,36,112000,872000,0,0,1,0
1227,10001228,110004,37,3,Graduate,13,240000,0,0,0,0,0
1228,10001229,110001,54,1,Under Graduate,30,360000,784000,0,0,0,0
1229,10001230,110001,54,3,Under Graduate,32,640000,0,0,0,1,0
1230,10001231,110004,25,4,Graduate,1,200000,0,0,0,1,0
1231,10001232,110001,64,1,Under Graduate,41,1152000,0,1,1,1,0
1232,10001233,110001,41,4,Post Graduate,19,672000,2376000,0,0,1,0
1233,10001234,110003,51,2,Under Graduate,29,176000,0,0,0,1,0
1234,10001235,110011,42,3,Under Graduate,18,264000,0,0,0,1,0
1235,10001236,110004,52,4,Post Graduate,28,480000,0,0,0,0,0
1236,10001237,110014,29,4,Graduate,6,648000,928000,0,0,1,0
1237,10001238,110004,36,1,Post Graduate,13,1352000,0,1,0,1,1
1238,10001239,110014,26,2,Post Graduate,2,504000,0,0,0,1,0
1239,10001240,110004,49,2,Post Graduate,26,96000,872000,0,0,1,0
1240,10001241,110014,50,4,Under Graduate,27,120000,808000,0,0,0,0
1241,10001242,110003,62,1,Post Graduate,38,312000,0,1,1,1,0
1242,10001243,110004,27,4,Graduate,4,352000,0,0,0,1,0
1243,10001244,110001,32,1,Under Graduate,10,880000,0,0,0,1,0
1244,10001245,110003,31,3,Graduate,8,1040000,792000,0,0,0,1
1245,10001246,110011,44,1,Post Graduate,21,328000,1024000,0,0,1,0
1246,10001247,110011,46,1,Post Graduate,22,472000,1928000,0,0,1,0
1247,10001248,110011,50,2,Under Graduate,28,312000,0,0,0,1,0
1248,10001249,110014,42,4,Graduate,19,280000,0,0,0,1,0
1249,10001250,110014,49,1,Graduate,27,640000,0,0,0,1,0
1250,10001251,110014,45,1,Graduate,20,648000,0,0,0,1,0
1251,10001252,110003,37,2,Post Graduate,13,248000,0,0,0,0,0
1252,10001253,110003,40,4,Post Graduate,17,744000,0,0,0,0,0
1253,10001254,110004,55,4,Under Graduate,33,360000,1632000,0,0,1,0
1254,10001255,110003,34,2,Post Graduate,12,320000,0,0,0,1,0
1255,10001256,110003,25,2,Post Graduate,1,640000,1480000,0,0,1,0
1256,10001257,110001,29,1,Post Graduate,7,160000,0,0,0,1,0
1257,10001258,110001,61,1,Post Graduate,37,328000,0,0,0,0,0
1258,10001259,110001,32,1,Under Graduate,8,248000,832000,0,0,1,0
1259,10001260,110011,50,4,Graduate,27,280000,0,0,0,1,0
1260,10001261,110003,55,3,Post Graduate,31,320000,1096000,0,0,1,0
1261,10001262,110011,61,1,Post Graduate,39,672000,0,0,0,0,0
1262,10001263,110003,24,2,Post Graduate,1,424000,0,0,0,1,0
1263,10001264,110001,33,4,Post Graduate,5,680000,0,0,0,1,0
1264,10001265,110004,56,2,Under Graduate,33,1104000,0,0,0,1,0
1265,10001266,110001,30,2,Post Graduate,2,568000,864000,0,0,0,0
1266,10001267,110014,62,1,Post Graduate,39,904000,0,0,0,0,0
1267,10001268,110003,48,2,Graduate,23,184000,0,0,1,0,0
1268,10001269,110014,32,3,Under Graduate,9,496000,0,0,0,0,0
1269,10001270,110014,34,4,Post Graduate,11,112000,800000,0,0,1,0
1270,10001271,110004,41,2,Post Graduate,18,480000,0,0,0,0,0
1271,10001272,110014,26,3,Under Graduate,4,752000,1888000,0,0,1,0
1272,10001273,110014,62,3,Graduate,39,664000,0,0,0,1,0
1273,10001274,110011,58,3,Post Graduate,35,1040000,3496000,1,0,1,1
1274,10001275,110004,60,4,Under Graduate,37,488000,0,0,0,0,0
1275,10001276,110014,25,2,Under Graduate,2,736000,1424000,0,0,1,0
1276,10001277,110004,40,2,Post Graduate,16,160000,936000,0,0,1,0
1277,10001278,110003,43,2,Under Graduate,20,1552000,3424000,0,0,0,0
1278,10001279,110004,34,1,Under Graduate,10,592000,0,0,0,0,0
1279,10001280,110011,46,2,Post Graduate,22,672000,1160000,0,0,0,0
1280,10001281,110001,63,3,Graduate,40,784000,2664000,0,0,0,0
1281,10001282,110011,37,3,Under Graduate,15,416000,0,0,0,1,0
1282,10001283,110011,49,1,Graduate,26,440000,1888000,0,0,0,0
1283,10001284,110004,28,4,Under Graduate,6,512000,936000,0,0,0,0
1284,10001285,110014,63,1,Under Graduate,40,1024000,1296000,0,0,1,0
1285,10001286,110004,36,4,Graduate,13,904000,0,0,0,0,1
1286,10001287,110004,27,3,Graduate,3,400000,0,0,0,0,0
1287,10001288,110011,40,4,Graduate,18,432000,0,0,0,0,0
1288,10001289,110004,61,1,Under Graduate,38,1032000,2928000,0,0,1,0
1289,10001290,110011,44,4,Under Graduate,21,656000,0,0,0,0,0
1290,10001291,110004,60,4,Graduate,38,800000,0,0,0,1,0
1291,10001292,110014,56,4,Under Graduate,34,352000,0,0,1,0,0
1292,10001293,110014,54,4,Graduate,30,1312000,1872000,1,0,1,1
1293,10001294,110014,54,2,Under Graduate,31,648000,968000,0,0,1,0
1294,10001295,110003,32,1,Under Graduate,10,568000,2056000,0,0,1,0
1295,10001296,110003,40,1,Post Graduate,17,224000,720000,0,0,0,0
1296,10001297,110011,28,3,Under Graduate,6,640000,1752000,0,0,1,0
1297,10001298,110011,59,4,Graduate,35,720000,0,0,0,1,0
1298,10001299,110003,36,1,Graduate,14,592000,0,0,0,1,0
1299,10001300,110014,48,2,Post Graduate,25,112000,0,0,1,1,0
1300,10001301,110011,59,2,Graduate,36,184000,824000,0,0,1,0
1301,10001302,110004,39,1,Under Graduate,17,1224000,2696000,0,0,0,0
1302,10001303,110001,40,3,Post Graduate,16,304000,0,0,0,0,0
1303,10001304,110004,27,2,Graduate,5,896000,3056000,0,1,0,0
1304,10001305,110001,49,1,Under Graduate,26,1160000,3176000,0,0,0,0
1305,10001306,110014,30,2,Graduate,6,224000,704000,0,0,1,0
1306,10001307,110011,32,4,Post Graduate,9,248000,0,0,0,1,0
1307,10001308,110014,24,1,Under Graduate,2,1560000,0,0,0,1,0
1308,10001309,110011,52,3,Post Graduate,24,400000,0,0,0,1,0
1309,10001310,110003,36,4,Post Graduate,14,568000,0,0,0,0,0
1310,10001311,110001,60,3,Post Graduate,36,168000,0,0,0,0,0
1311,10001312,110004,35,2,Post Graduate,11,280000,1000000,0,0,0,0
1312,10001313,110011,44,1,Under Graduate,21,336000,0,0,0,1,0
1313,10001314,110014,50,4,Post Graduate,27,624000,1128000,0,0,1,0
1314,10001315,110011,30,4,Graduate,6,584000,0,0,0,0,0
1315,10001316,110003,47,2,Post Graduate,25,424000,1448000,0,0,0,0
1316,10001317,110003,26,2,Post Graduate,3,408000,984000,0,0,0,0
1317,10001318,110004,53,2,Post Graduate,30,320000,0,0,0,1,0
1318,10001319,110014,50,1,Under Graduate,26,1424000,0,0,0,0,0
1319,10001320,110001,30,2,Under Graduate,6,280000,0,0,0,0,0
1320,10001321,110011,29,1,Graduate,7,1536000,0,0,0,1,1
1321,10001322,110004,25,1,Under Graduate,3,984000,0,0,0,0,0
1322,10001323,110004,30,2,Graduate,5,384000,0,1,1,1,0
1323,10001324,110004,50,3,Graduate,26,360000,0,0,0,0,0
1324,10001325,110011,50,1,Under Graduate,28,120000,0,0,0,1,0
1325,10001326,110001,48,1,Under Graduate,24,632000,960000,0,0,1,0
1326,10001327,110001,30,4,Graduate,5,504000,0,0,1,1,0
1327,10001328,110014,59,2,Post Graduate,35,240000,0,0,0,1,0
1328,10001329,110004,58,4,Under Graduate,36,1160000,3040000,0,0,0,1
1329,10001330,110011,26,3,Graduate,4,256000,0,0,0,0,0
1330,10001331,110004,32,2,Under Graduate,9,512000,1792000,0,0,1,0
1331,10001332,110011,29,1,Under Graduate,7,672000,0,0,0,1,0
1332,10001333,110014,29,1,Graduate,5,168000,0,0,0,1,0
1333,10001334,110001,60,4,Graduate,38,792000,0,0,0,1,0
1334,10001335,110001,45,2,Under Graduate,22,280000,0,0,0,1,0
1335,10001336,110003,48,1,Under Graduate,24,1440000,0,0,0,1,0
1336,10001337,110011,34,1,Under Graduate,12,336000,0,0,0,1,0
1337,10001338,110011,24,4,Graduate,0,1432000,0,0,0,0,1
1338,10001339,110001,49,4,Post Graduate,27,336000,0,0,0,0,0
1339,10001340,110011,50,2,Graduate,25,1440000,2376000,0,0,1,1
1340,10001341,110001,33,4,Under Graduate,11,656000,0,0,0,0,0
1341,10001342,110001,40,2,Under Graduate,16,440000,1192000,0,0,0,0
1342,10001343,110011,34,2,Under Graduate,12,632000,0,0,0,1,0
1343,10001344,110003,39,2,Post Graduate,17,384000,1720000,0,0,0,0
1344,10001345,110003,47,1,Under Graduate,25,744000,0,0,1,1,0
1345,10001346,110003,55,2,Post Graduate,32,184000,0,0,0,0,0
1346,10001347,110014,42,3,Under Graduate,20,400000,1600000,0,0,0,0
1347,10001348,110014,58,2,Under Graduate,34,680000,0,0,0,1,0
1348,10001349,110001,36,1,Graduate,14,280000,776000,0,0,1,0
1349,10001350,110011,24,3,Graduate,2,1368000,0,0,0,1,1
1350,10001351,110011,27,4,Graduate,2,232000,0,0,0,0,0
1351,10001352,110004,57,1,Post Graduate,35,672000,0,0,0,1,0
1352,10001353,110003,49,4,Graduate,27,160000,0,0,0,1,0
1353,10001354,110014,48,1,Post Graduate,25,112000,0,0,0,1,0
1354,10001355,110014,33,1,Under Graduate,10,1432000,2856000,0,0,0,0
1355,10001356,110001,59,1,Under Graduate,37,384000,1264000,0,0,1,0
1356,10001357,110011,40,1,Under Graduate,16,592000,0,0,0,1,0
1357,10001358,110011,53,1,Under Graduate,29,424000,0,0,0,0,0
1358,10001359,110014,48,1,Graduate,25,664000,0,0,0,1,0
1359,10001360,110014,62,2,Under Graduate,40,1368000,3464000,0,0,0,0
1360,10001361,110014,52,4,Under Graduate,28,680000,0,0,0,1,0
1361,10001362,110011,48,4,Graduate,26,304000,0,0,0,1,0
1362,10001363,110004,29,3,Under Graduate,5,680000,1256000,0,0,1,0
1363,10001364,110001,30,1,Under Graduate,8,632000,0,0,0,0,0
1364,10001365,110003,42,4,Under Graduate,19,552000,0,0,0,0,0
1365,10001366,110011,58,3,Post Graduate,35,344000,0,0,0,1,0
1366,10001367,110003,58,2,Under Graduate,34,264000,808000,0,0,1,0
1367,10001368,110011,60,3,Post Graduate,38,336000,1192000,0,0,0,0
1368,10001369,110004,44,4,Post Graduate,21,320000,976000,0,0,1,0
1369,10001370,110003,55,1,Post Graduate,33,344000,0,0,0,0,0
1370,10001371,110003,28,4,Post Graduate,5,160000,936000,0,0,0,0
1371,10001372,110003,56,3,Under Graduate,32,520000,1776000,0,0,1,0
1372,10001373,110003,37,3,Under Graduate,13,1112000,3864000,0,0,1,1
1373,10001374,110001,58,3,Post Graduate,35,1080000,0,0,0,1,1
1374,10001375,110014,57,3,Post Graduate,34,672000,0,0,0,1,0
1375,10001376,110004,48,1,Post Graduate,26,1432000,0,0,0,0,1
1376,10001377,110001,61,4,Graduate,39,360000,688000,0,0,0,0
1377,10001378,110001,25,2,Under Graduate,3,872000,0,0,0,1,0
1378,10001379,110014,52,4,Post Graduate,29,272000,0,0,0,1,0
1379,10001380,110003,60,1,Under Graduate,37,1296000,0,0,0,1,0
1380,10001381,110003,58,2,Under Graduate,34,840000,0,0,0,1,0
1381,10001382,110004,36,3,Graduate,12,176000,0,0,0,1,0
1382,10001383,110001,32,2,Under Graduate,8,656000,1424000,0,0,1,0
1383,10001384,110014,63,4,Graduate,41,840000,1840000,0,1,1,0
1384,10001385,110001,53,1,Post Graduate,31,496000,0,0,0,1,0
1385,10001386,110011,55,2,Under Graduate,31,656000,664000,0,0,0,0
1386,10001387,110004,25,4,Under Graduate,3,576000,0,0,0,1,0
1387,10001388,110014,33,4,Under Graduate,10,304000,0,0,0,1,0
1388,10001389,110014,50,4,Under Graduate,28,200000,0,0,0,0,0
1389,10001390,110003,43,1,Post Graduate,15,160000,0,0,0,1,0
1390,10001391,110011,27,4,Graduate,3,640000,0,0,0,1,0
1391,10001392,110014,42,3,Under Graduate,18,672000,0,0,0,0,0
1392,10001393,110003,45,1,Under Graduate,23,264000,0,0,0,1,0
1393,10001394,110014,60,3,Post Graduate,37,440000,0,0,0,1,0
1394,10001395,110004,50,2,Graduate,27,264000,0,0,0,0,0
1395,10001396,110003,45,4,Post Graduate,23,1520000,2440000,0,0,0,1
1396,10001397,110003,40,1,Post Graduate,18,344000,1264000,0,0,0,0
1397,10001398,110001,63,3,Post Graduate,41,360000,0,0,0,1,0
1398,10001399,110011,40,1,Under Graduate,18,1128000,0,0,0,0,0
1399,10001400,110011,38,4,Under Graduate,16,552000,0,0,0,1,0
1400,10001401,110001,30,4,Graduate,8,624000,0,0,0,1,0
1401,10001402,110003,38,1,Post Graduate,15,672000,0,0,0,1,0
1402,10001403,110004,53,1,Graduate,29,1376000,0,0,0,0,1
1403,10001404,110004,30,4,Under Graduate,6,408000,1232000,0,1,0,0
1404,10001405,110004,56,1,Post Graduate,28,600000,0,0,0,1,0
1405,10001406,110014,44,1,Graduate,22,1464000,0,1,0,1,1
1406,10001407,110003,51,4,Post Graduate,23,160000,0,0,0,1,0
1407,10001408,110011,61,2,Post Graduate,39,808000,2352000,0,0,1,1
1408,10001409,110014,38,1,Post Graduate,14,1032000,0,0,0,1,1
1409,10001410,110004,39,2,Under Graduate,17,504000,0,0,0,0,0
1410,10001411,110014,58,4,Under Graduate,35,352000,0,0,0,0,0
1411,10001412,110004,63,1,Post Graduate,39,1472000,1408000,1,0,1,1
1412,10001413,110014,57,2,Under Graduate,33,800000,1016000,0,0,0,0
1413,10001414,110004,46,3,Under Graduate,24,96000,0,0,0,0,0
1414,10001415,110011,57,2,Post Graduate,33,544000,1024000,0,1,1,0
1415,10001416,110003,31,1,Under Graduate,8,384000,1696000,0,0,1,0
1416,10001417,110003,38,2,Under Graduate,15,656000,0,0,0,0,0
1417,10001418,110011,40,2,Under Graduate,18,416000,0,0,0,0,0
1418,10001419,110003,63,2,Graduate,41,1232000,0,1,1,1,1
1419,10001420,110003,28,1,Under Graduate,4,312000,0,0,0,0,0
1420,10001421,110003,28,1,Under Graduate,4,320000,0,1,0,1,0
1421,10001422,110001,40,4,Post Graduate,17,432000,1312000,0,0,0,0
1422,10001423,110011,30,2,Graduate,8,256000,824000,1,0,1,0
1423,10001424,110014,53,2,Post Graduate,30,512000,0,0,0,0,0
1424,10001425,110004,27,2,Under Graduate,3,736000,2296000,0,0,1,0
1425,10001426,110004,62,1,Post Graduate,38,320000,752000,0,0,1,0
1426,10001427,110014,35,3,Post Graduate,11,480000,0,0,0,1,0
1427,10001428,110011,29,2,Under Graduate,5,680000,952000,0,0,1,0
1428,10001429,110001,23,4,Under Graduate,-1,168000,720000,0,0,1,0
1429,10001430,110001,29,1,Post Graduate,5,280000,1368000,0,0,0,0
1430,10001431,110011,30,2,Under Graduate,7,416000,0,0,0,1,0
1431,10001432,110004,56,1,Under Graduate,34,1024000,0,0,0,0,0
1432,10001433,110004,24,1,Under Graduate,2,1560000,0,0,0,0,0
1433,10001434,110003,49,2,Graduate,25,544000,936000,0,0,0,0
1434,10001435,110003,63,2,Under Graduate,41,440000,0,0,0,0,0
1435,10001436,110001,41,1,Under Graduate,17,440000,0,0,0,1,0
1436,10001437,110011,44,4,Under Graduate,21,640000,0,0,0,1,0
1437,10001438,110003,26,1,Under Graduate,3,984000,1168000,0,0,0,0
1438,10001439,110003,61,4,Graduate,37,720000,848000,0,1,1,0
1439,10001440,110004,57,1,Post Graduate,29,488000,0,0,0,0,0
1440,10001441,110003,40,3,Graduate,15,328000,0,0,0,1,0
1441,10001442,110014,56,2,Post Graduate,33,344000,0,0,0,1,0
1442,10001443,110003,37,3,Under Graduate,13,568000,1296000,0,1,1,0
1443,10001444,110004,34,4,Under Graduate,12,200000,0,0,0,1,0
1444,10001445,110011,58,1,Graduate,33,1232000,0,1,1,1,1
1445,10001446,110003,45,1,Under Graduate,21,1128000,0,0,0,0,0
1446,10001447,110014,27,2,Post Graduate,4,176000,880000,0,0,0,0
1447,10001448,110014,50,2,Under Graduate,28,1160000,0,0,0,1,0
1448,10001449,110004,39,3,Post Graduate,16,392000,0,0,0,1,0
1449,10001450,110011,61,1,Under Graduate,37,872000,0,0,0,1,0
1450,10001451,110003,57,3,Under Graduate,34,640000,0,0,0,1,0
1451,10001452,110004,42,4,Graduate,20,656000,1608000,0,0,1,0
1452,10001453,110014,52,4,Under Graduate,28,416000,0,0,0,1,0
1453,10001454,110004,27,3,Under Graduate,5,680000,0,0,0,1,0
1454,10001455,110001,49,1,Under Graduate,25,1184000,0,0,0,0,0
1455,10001456,110001,61,2,Under Graduate,39,1280000,0,0,0,0,0
1456,10001457,110004,34,4,Under Graduate,11,312000,0,0,0,1,0
1457,10001458,110004,40,2,Post Graduate,16,200000,0,0,0,0,0
1458,10001459,110001,49,1,Post Graduate,25,264000,0,0,0,1,0
1459,10001460,110001,45,3,Graduate,20,304000,0,0,0,0,0
1460,10001461,110003,38,4,Post Graduate,16,680000,0,0,0,1,0
1461,10001462,110011,52,1,Under Graduate,28,384000,0,0,0,1,0
1462,10001463,110004,45,4,Post Graduate,21,120000,616000,0,0,1,0
1463,10001464,110003,33,1,Under Graduate,10,752000,1392000,0,0,1,0
1464,10001465,110011,26,2,Under Graduate,4,960000,0,0,0,1,0
1465,10001466,110011,43,1,Post Graduate,19,480000,1272000,0,0,1,0
1466,10001467,110014,31,2,Under Graduate,9,1160000,2216000,0,0,0,0
1467,10001468,110011,60,2,Post Graduate,36,232000,0,0,0,0,0
1468,10001469,110011,43,3,Graduate,18,624000,0,0,0,1,0
1469,10001470,110011,57,4,Graduate,35,472000,0,0,0,1,0
1470,10001471,110014,56,2,Post Graduate,28,640000,0,0,0,0,0
1471,10001472,110014,50,1,Under Graduate,26,1440000,0,0,0,1,0
1472,10001473,110003,32,3,Graduate,8,64000,664000,0,0,1,0
1473,10001474,110014,63,1,Post Graduate,35,184000,0,0,0,1,0
1474,10001475,110001,46,2,Post Graduate,23,632000,0,0,0,1,0
1475,10001476,110014,42,2,Post Graduate,19,624000,2144000,0,0,0,0
1476,10001477,110001,59,1,Graduate,37,512000,0,0,0,0,0
1477,10001478,110014,38,4,Post Graduate,14,512000,0,0,0,1,0
1478,10001479,110014,63,4,Under Graduate,39,1280000,1896000,0,0,1,1
1479,10001480,110001,26,1,Post Graduate,4,344000,816000,0,0,0,0
1480,10001481,110011,65,1,Post Graduate,42,256000,0,0,0,0,0
1481,10001482,110001,33,2,Under Graduate,9,1432000,608000,0,1,1,0
1482,10001483,110001,58,1,Under Graduate,35,64000,0,0,0,1,0
1483,10001484,110001,56,1,Under Graduate,32,504000,0,0,1,1,0
1484,10001485,110003,53,2,Post Graduate,30,320000,0,0,1,1,0
1485,10001486,110001,32,4,Graduate,9,792000,1240000,0,0,1,0
1486,10001487,110003,33,2,Graduate,9,1128000,0,0,0,0,1
1487,10001488,110003,26,1,Under Graduate,4,1272000,0,0,0,1,0
1488,10001489,110014,36,2,Under Graduate,12,312000,1392000,0,0,1,0
1489,10001490,110003,60,4,Graduate,38,792000,0,0,0,0,0
1490,10001491,110001,28,4,Graduate,4,144000,0,0,0,1,0
1491,10001492,110014,36,2,Under Graduate,12,304000,0,0,0,1,0
1492,10001493,110001,31,1,Under Graduate,8,1064000,0,0,0,1,0
1493,10001494,110003,56,2,Under Graduate,34,672000,0,0,0,1,0
1494,10001495,110014,57,1,Graduate,35,480000,0,0,0,1,0
1495,10001496,110004,50,3,Post Graduate,28,1424000,1176000,0,0,1,1
1496,10001497,110001,34,1,Post Graduate,12,144000,0,0,0,0,0
1497,10001498,110011,43,1,Post Graduate,21,584000,0,0,0,1,0
1498,10001499,110014,47,1,Under Graduate,23,1000000,0,0,0,0,0
1499,10001500,110004,50,1,Graduate,26,728000,0,1,0,1,1
1500,10001501,110001,52,2,Under Graduate,28,592000,0,0,0,1,0
1501,10001502,110011,28,2,Graduate,4,280000,0,0,1,0,0
1502,10001503,110001,63,1,Under Graduate,39,904000,0,0,0,1,0
1503,10001504,110014,32,4,Graduate,8,416000,0,0,0,0,0
1504,10001505,110004,28,2,Graduate,6,1528000,0,0,0,1,1
1505,10001506,110003,49,1,Post Graduate,25,144000,744000,0,0,0,0
1506,10001507,110001,50,2,Under Graduate,27,200000,0,0,0,1,0
1507,10001508,110003,41,4,Post Graduate,18,400000,0,0,0,0,0
1508,10001509,110014,33,4,Post Graduate,10,600000,0,0,0,1,0
1509,10001510,110014,54,2,Post Graduate,26,736000,0,0,1,0,0
